itemid,cameraid,objecttype,color,trajcentroids,largestbbox,itemheadings
07e961904d03490ca552711c1b7c8bcf,scene-0063,vehicle.car,default_color,"{[01010000805C417C46A3E19D405A0C3968D44A8A4005560E2DB29DDFBF@2018-08-01 12:54:38.262404+00, 01010000805C417C46A3E19D405A0C3968D44A8A4052B81E85EB51E0BF@2018-08-01 12:54:38.762404+00]}","STBOX Z((1912.3860472352976,839.0138314305522,-0.51),(1912.4328499004162,843.6935973980486,-0.49400000000000005))","{[269.42700002529614@2018-08-01 12:54:38.262404+00, 269.42700002529614@2018-08-01 12:54:38.762404+00]}"
3bf0807507b34f26a2977e21a11f0d02,scene-0063,vehicle.truck,default_color,"{[01010000800BC18C11921B9F40CE9096601DAB8740DC4F8D976E12DB3F@2018-08-01 12:54:38.262404+00, 0101000080EA101AA9001C9F40EE1582B2D5A98740CCF753E3A59BD43F@2018-08-01 12:54:38.762404+00]}","STBOX Z((1990.7354812771466,754.3984708419763,0.32199999999999984),(1991.1578088673587,760.2202179250643,0.4229999999999998))","{[93.00799999811@2018-08-01 12:54:38.262404+00, 93.00799999811@2018-08-01 12:54:38.762404+00]}"
3a100543a4bc4b15a5827fb2cdef7f55,scene-0063,movable_object.trafficcone,default_color,{[01010000802FC1618C14D19E409210BA91580488408A6CE7FBA9F1CA3F@2018-08-01 12:54:38.762404+00]},"STBOX Z((1972.165388302179,768.390104057313,0.21049999999999996),(1972.3747452263701,768.6963893463709,0.21049999999999996))",{[304.35400000216663@2018-08-01 12:54:38.762404+00]}
5f27a9c508954a36a3d3ee5606b16bf0,scene-0063,vehicle.car,default_color,"{[01010000804AB3BD94AB989E4096949DF523A68740A69BC420B072E23F@2018-08-01 12:54:35.262404+00, 0101000080F6CF17F966999E4075E42A8D92A18740701283C0CAA1D13F@2018-08-01 12:54:38.262404+00, 0101000080C4C76BDC8C999E40220185F1CDA08740BC7493180456D23F@2018-08-01 12:54:38.762404+00]}","STBOX Z((1958.243400197916,754.0168332647524,0.2755000000000001),(1958.3117189809852,758.8512833717089,0.5765))","{[86.99999999867975@2018-08-01 12:54:35.262404+00, 86.99999999867975@2018-08-01 12:54:38.762404+00]}"
c7b354e9d0e94660a14ade8fdd5b7b1d,scene-0063,vehicle.car,default_color,"{[01010000800A63CF1804F99D40A4E9A289483A8840CAA145B6F3FDD43F@2018-08-01 12:54:38.262404+00, 0101000080764ACBC2F5F89D40A4E9A289483A8840CAA145B6F3FDD43F@2018-08-01 12:54:38.762404+00]}","STBOX Z((1918.242970617745,772.9264206398377,0.32799999999999996),(1918.2510311683338,777.6444169012756,0.32799999999999996))","{[89.92787081946312@2018-08-01 12:54:38.262404+00, 89.92787081946312@2018-08-01 12:54:38.762404+00]}"
7b0925831e3849b49dda08cc2a803696,scene-0063,movable_object.trafficcone,default_color,"{[01010000801EFDDDF4DFAB9F4064C6DF61B92D8840ACC64B378941C83F@2018-08-01 12:54:35.262404+00, 01010000801EFDDDF4DFAB9F4064C6DF61B92D884044355EBA490CCA3F@2018-08-01 12:54:38.762404+00]}","STBOX Z((2026.7912174683377,773.702054779112,0.1895000000000001),(2027.146197594708,773.7289826435297,0.20350000000000013))","{[355.6619999956456@2018-08-01 12:54:35.262404+00, 355.6619999956456@2018-08-01 12:54:38.762404+00]}"
db6b935a551b446eaaf210b213cb1600,scene-0063,vehicle.car,default_color,"{[010100008090B4B78CE5329F40ECAB1550A5B1874018D9CEF753E3D53F@2018-08-01 12:54:38.262404+00, 0101000080A00CF1402E339F40EED69C667EB0874054B81E85EB51D83F@2018-08-01 12:54:38.762404+00]}","STBOX Z((1996.680303927343,755.7126050282345,0.3420000000000001),(1996.8390352877366,760.5548332829782,0.3800000000000001))","{[91.00799999811@2018-08-01 12:54:38.262404+00, 91.00799999811@2018-08-01 12:54:38.762404+00]}"
adf2add294f64d43b2bd69b8a3292d52,scene-0063,vehicle.car,default_color,"{[0101000080DEC70806EBFB9E403B3C901A20AF8740C84B37894160CD3F@2018-08-01 12:54:38.262404+00, 01010000808FC24DB71EFC9E4024A8582FA7AE874060BA490C022BD33F@2018-08-01 12:54:38.762404+00]}","STBOX Z((1982.9563850617035,755.4714656727848,0.22950000000000004),(1983.0848017687017,760.2520141665254,0.2995000000000001))","{[87.50799999811@2018-08-01 12:54:38.262404+00, 88.25799999811@2018-08-01 12:54:38.762404+00]}"
2f19978be3384b958c9bcdc6e676895a,scene-0063,vehicle.car,default_color,{[0101000080A90559DF0BE69E40B231BAE0693A87402A3108AC1C5ADC3F@2018-08-01 12:54:38.762404+00]},"STBOX Z((1977.415246886933,740.9786953241137,0.44300000000000017),(1977.6079414961132,745.6247010050823,0.44300000000000017))",{[272.37500004115464@2018-08-01 12:54:38.762404+00]}
63e7787ed32d4af6b48a01f4ab318d29,scene-0063,vehicle.car,default_color,{[010100008029CE4994E7F89D404B0BFE963AC3884000AAF1D24D62703F@2018-08-01 12:54:38.762404+00]},"STBOX Z((1918.107939626157,790.0240427639708,0.0040000000000000036),(1918.3443635988033,794.7831738511713,0.0040000000000000036))",{[92.84399999887688@2018-08-01 12:54:38.762404+00]}
83e8371984d247fd98bc6ac2cbff0ab4,scene-0063,movable_object.trafficcone,default_color,{[0101000080CFE0497D25A49F40DA4DD87FE52D8840205A643BDF4FC53F@2018-08-01 12:54:35.262404+00]},"STBOX Z((2024.8820547966313,773.7253360404862,0.1665000000000001),(2025.1911667044258,773.7487844617488,0.1665000000000001))",{[355.6619999956456@2018-08-01 12:54:35.262404+00]}
6383804516514c82a8d760b516cc005d,scene-0063,movable_object.trafficcone,default_color,{[0101000080580768E0CBF89F40A4EF1BA669308840D2F753E3A59BD03F@2018-08-01 12:54:35.262404+00]},"STBOX Z((2046.0305969663636,774.0123903874254,0.2595000000000002),(2046.3675994933078,774.0907823311011,0.2595000000000002))",{[346.90499999618623@2018-08-01 12:54:35.262404+00]}
642fec1cddf040abb0c39e227c6aea0e,scene-0063,movable_object.trafficcone,default_color,{[010100008012E689280409A0402EA372A9593388402004560E2DB2CD3F@2018-08-01 12:54:35.262404+00]},"STBOX Z((2052.3381595283972,774.3792444059796,0.2320000000000002),(2052.678084042569,774.4583160485889,0.2320000000000002))",{[346.90499999618623@2018-08-01 12:54:35.262404+00]}
88ec73490bb14f17bffa3c8c9ed96b2a,scene-0063,movable_object.trafficcone,default_color,{[01010000802E3B760CF0D79F402D32D6EAD3318840EC263108AC1CC23F@2018-08-01 12:54:35.262404+00]},"STBOX Z((2037.814460281063,774.18893943791,0.14150000000000007),(2038.154384795235,774.2680110805193,0.14150000000000007))",{[346.90499999618623@2018-08-01 12:54:35.262404+00]}
6a47ae9b9d064887b1fa634291c12048,scene-0063,movable_object.trafficcone,default_color,{[0101000080C8A7BDED49C59F40A2ECE2B448318840488B6CE7FBA9C93F@2018-08-01 12:54:35.262404+00]},"STBOX Z((2033.1522337147517,774.1209654421674,0.20050000000000012),(2033.4921582289237,774.2000370847767,0.20050000000000012))",{[346.90499999618623@2018-08-01 12:54:35.262404+00]}
230934c047bf4f13ad6e159638d921c4,scene-0063,movable_object.trafficcone,default_color,{[010100008052A9CD46CFF19F40A78F7F0E9F308840A0EFA7C64B37C93F@2018-08-01 12:54:35.262404+00]},"STBOX Z((2044.30242318654,774.0427731601104,0.19700000000000006),(2044.6024138752648,774.1125555839604,0.19700000000000006))",{[346.90499999618623@2018-08-01 12:54:35.262404+00]}
753d644239914b9b8db9395192a207f3,scene-0065,movable_object.barrier,default_color,{[0101000080643E57C9809A9A4002082BE53F358B407814AE47E17AB4BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1702.6097945694999,870.3886752759656,-0.07999999999999996),(1702.6417415388664,870.9237223684241,-0.07999999999999996))",{[93.41700000618573@2018-08-01 12:55:49.662404+00]}
0add5680fa4f4d09a4ca4df38ba03e15,scene-0065,vehicle.truck,default_color,{[010100008085FC4222A4AD9A4076E650577D6B884020B0726891EDF53F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1704.191286145266,781.1522543744233,1.3704999999999998),(1710.6292877504984,781.7201490222463,1.3704999999999998))",{[354.9589999990755@2018-08-01 12:55:49.662404+00]}
a8cc409aac6c4574b3089097789c53a1,scene-0065,vehicle.truck,default_color,{[0101000080626952BF1C659A405EC3FD0D971B8A40D0CCCCCCCCCCCC3F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1688.0001296785697,832.1356829977075,0.2250000000000001),(1690.5560174918442,838.7618313122227,0.2250000000000001))",{[248.9070000029169@2018-08-01 12:55:49.662404+00]}
b10694f33678466282408c6cf534169e,scene-0065,vehicle.bus.rigid,default_color,{[0101000080C740CCD6D7729A4082F0CAB2FF0D89409AC420B07268E93F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1690.772491774374,796.0145276835729,0.7939999999999998),(1694.6490688782706,807.4851777940743,0.7939999999999998))",{[288.67299999887433@2018-08-01 12:55:49.662404+00]}
41baf3bf8dd64150b867ccaf6242355f,scene-0065,vehicle.car,default_color,{[010100008050068E122AD49A4084DCC5B8F647884062105839B4C8F63F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1714.620657778734,776.9768816909193,1.424),(1719.461515033032,777.0140575367419,1.424))",{[0.4400000003195714@2018-08-01 12:55:49.662404+00]}
9b818146814d4a389a75d7d0d6704c78,scene-0065,human.pedestrian.adult,default_color,{[010100008016D2CED7E9D59A400C1F3B93035A8B40C0999999999989BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1717.0186729237364,875.1753148237509,-0.012500000000000067),(1717.9380516848232,875.3281765052227,-0.012500000000000067))",{[9.440000000319628@2018-08-01 12:55:49.662404+00]}
c726056b199148458100d617e9b75280,scene-0065,movable_object.barrier,default_color,{[01010000809983729BD2069A4033837C20F7388B403BDF4F8D976EDA3F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1665.7016705304654,870.8556976307369,0.413),(1665.7096716884716,871.3856372324564,0.413))",{[89.13500000011527@2018-08-01 12:55:49.662404+00]}
5109c995f05f4c31aa35f12e0e69f776,scene-0065,vehicle.car,default_color,{[010100008086312A3777419B40BA505CF0F5CC8C401004560E2DB2BDBF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1742.4122571243274,920.3807980117563,-0.11599999999999988),(1746.3205856248346,922.8593767036931,-0.11599999999999988))",{[147.61799999924642@2018-08-01 12:55:49.662404+00]}
0723075ab5b7434bb67639767d2a0c80,scene-0065,movable_object.barrier,default_color,{[0101000080405782C444A79A408DCF4B1B14378B40B09DEFA7C64BA7BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1705.813276696496,870.6133454023864,-0.045499999999999985),(1705.8210350492911,871.156289974108,-0.045499999999999985))",{[89.18133333886118@2018-08-01 12:55:49.662404+00]}
38e92538012841b4ae9d357dffc8d8b3,scene-0065,movable_object.barrier,default_color,{[01010000807129C4FDA2FA994091A19CAB0D398B408716D9CEF753DB3F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1662.6549818808883,870.854206603487,0.427),(1662.6633604520077,871.409143356231,0.427))",{[89.13500000011527@2018-08-01 12:55:49.662404+00]}
f9b97c9422cc4c2eb86686b5d01a7c25,scene-0065,vehicle.car,default_color,{[0101000080D675D500A9A59B403EF0F953DA278B4024B0726891EDCC3F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1767.1073058691973,868.9467224283708,0.2260000000000001),(1771.7227786174155,869.0164885408755,0.2260000000000001))",{[179.13399999984347@2018-08-01 12:55:49.662404+00]}
46a5d9ce2cc94792bcb5d4a2cecae51e,scene-0065,vehicle.car,default_color,{[010100008006F71BCD37489B40DBFDEBB1ECC48A40105839B4C876C63F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1745.8789892450168,854.3583864792085,0.1755),(1746.2299974892824,858.8727609887567,0.1755))",{[274.4460000003087@2018-08-01 12:55:49.662404+00]}
ff217aca41de47a380ed69d9e5a6b1af,scene-0065,movable_object.trafficcone,default_color,{[0101000080AD8BAC84B8D49A403256AF62DE5E8B40906CE7FBA9F1A2BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1717.0767928995708,875.7223908753946,-0.03700000000000003),(1717.2835943227672,875.9947824526579,-0.03700000000000003))",{[52.793999999950756@2018-08-01 12:55:49.662404+00]}
d9bb3900210a42719a8d302976c590e2,scene-0065,movable_object.barrier,default_color,{[01010000801817A441E4E39A40708BCD95C5888B40B0726891ED7CAFBF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1720.7538783354062,880.9301894385329,-0.0615),(1721.191934965508,881.2627648267141,-0.0615))",{[142.79399999995076@2018-08-01 12:55:49.662404+00]}
ff67ba4f1c484142b5339e355f54daf4,scene-0065,vehicle.car,default_color,{[01010000803DE6ACC68D699B405103750F99D18A4078BE9F1A2FDDD83F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1754.2524208193176,855.9268035640654,0.38850000000000007),(1754.5244855786023,860.4726694625225,0.38850000000000007))",{[273.4250000000237@2018-08-01 12:55:49.662404+00]}
c9d93b90cfaa4933a07d05049fe45ff9,scene-0065,movable_object.barrier,default_color,{[01010000806948626928D59A40B07B7FB8D9618B405839B4C876BEAFBF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1717.071232659291,876.0656259216553,-0.062),(1717.5076963561921,876.3969919447885,-0.062))",{[142.79399999995076@2018-08-01 12:55:49.662404+00]}
4c2ac9d6dc6b492b92e0b9934e555276,scene-0065,vehicle.car,default_color,{[0101000080A8512DC9C1899B4074125F251FCF8A4094ED7C3F355EC23F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1762.3412074138262,855.4786999481346,0.14350000000000007),(1762.537280570085,860.3017160498488,0.14350000000000007))",{[272.32800000096256@2018-08-01 12:55:49.662404+00]}
747a567d06ef49a4aa03fbe45a2fcf8d,scene-0065,vehicle.car,default_color,{[010100008025E2AD4D845C9A40EDE95E54BF728940528D976E1283E23F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1686.4025996827072,811.5607217537424,0.5785000000000002),(1687.8558054628002,817.1261235326533,0.5785000000000002))",{[284.6339999990755@2018-08-01 12:55:49.662404+00]}
e5de94f5fc2449c091758339d6aede40,scene-0065,vehicle.car,default_color,{[01010000802808739192729B400087D10DF1CF8A40803F355EBA49C43F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1756.5712309705195,855.3776904548417,0.15850000000000009),(1756.715034969904,860.6077138209235,0.15850000000000009))",{[271.57500000014943@2018-08-01 12:55:49.662404+00]}
3c28db8f173d4d8bbe9be2cdbf2d6349,scene-0065,movable_object.barrier,default_color,{[0101000080AC57D974E1129A40AC23FA834F388B4076BE9F1A2FDDD83F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1668.7160962444123,870.7688567140397,0.38849999999999996),(1668.724248367664,871.3087951761689,0.38849999999999996))",{[89.13500000011527@2018-08-01 12:55:49.662404+00]}
dc672028cc2d412e897eb94377f95852,scene-0065,vehicle.car,default_color,{[01010000802C84557AC8AA9B4018F4E7BA126A8A40288716D9CEF7B3BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1770.607719534007,843.0088679077818,-0.07799999999999996),(1770.7838388007099,847.509423207286,-0.07799999999999996))",{[267.759000000996@2018-08-01 12:55:49.662404+00]}
7f4696cbe3cb445ebb2dcc307b55f216,scene-0065,vehicle.car,default_color,{[01010000809541BE3D341A9C405BE27DBF456F8A4098C2F5285C8FB23F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1798.4275403861616,843.7856436922042,0.07250000000000012),(1798.6744931769808,848.0324696032943,0.07250000000000012))",{[273.3280000009438@2018-08-01 12:55:49.662404+00]}
15e99c4bb6b548128ac04d08b4cb706b,scene-0065,movable_object.barrier,default_color,{[0101000080DE540D9C8E5C9A40D44065F48E338B40686666666666B63F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1687.126385491282,870.1796147691916,0.08750000000000002),(1687.152148841575,870.7099894007321,0.08750000000000002))",{[87.21899999999795@2018-08-01 12:55:49.662404+00]}
8b8b874ea8f44114a367a2eab268cbbd,scene-0065,vehicle.car,default_color,{[01010000800CF780FE1A389B40C2963883CD9B8A40E0F97E6ABC74933F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1739.904956321114,851.3930730807344,0.019000000000000017),(1744.147766638554,851.5576228003478,0.019000000000000017))",{[2.2210000001201706@2018-08-01 12:55:49.662404+00]}
5571be6e36bf46b192921e5592fa98da,scene-0065,vehicle.car,default_color,{[0101000080265636EF19FA9A40EA3FCBCBE2208C40C0643BDF4F8D87BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1724.7889977722816,898.9682322796848,-0.011500000000000177),(1728.261655397366,901.253248257516,-0.011500000000000177))",{[326.6549999997328@2018-08-01 12:55:49.662404+00]}
5dc75f21cae24ff7beafc1785f1207d5,scene-0065,movable_object.barrier,default_color,{[01010000804E7D3934278E9A40C0192F3C59328B4040B4C876BE9F8A3F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1699.508804837887,870.0201565515728,0.013000000000000012),(1699.5677654789483,870.5669870946167,0.013000000000000012))",{[96.1540000074682@2018-08-01 12:55:49.662404+00]}
ae4781083f444e5c8e47fb0bc516ccdf,scene-0065,human.pedestrian.adult,default_color,{[01010000805005CDFAF4559B40B015BE7BCF7B8A4048B6F3FDD478B9BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1749.4232202643273,847.2232807716143,-0.09950000000000003),(1749.5552556944003,847.7293397061322,-0.09950000000000003))",{[104.62300000033378@2018-08-01 12:55:49.662404+00]}
d8e694eb2d9f4c3d91a3542acd03b954,scene-0065,movable_object.barrier,default_color,{[0101000080826B7F257C819A40BA68F26562318B40007F6ABC7493583F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1696.3625613644963,869.8966821438624,0.0015000000000000013),(1696.3799122205119,870.4494098777383,0.0015000000000000013))",{[91.79800000751845@2018-08-01 12:55:49.662404+00]}
4309bacb0ce342d482bf10a8c7ea1a4a,scene-0065,vehicle.car,default_color,{[0101000080E523E798AB069C402CF54E8860D98A40105839B4C876D23F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1793.5200621091144,857.0116651175933,0.2885),(1793.8150888223695,861.3326048577964,0.2885))",{[93.90600000020623@2018-08-01 12:55:49.662404+00]}
3d7bed384f7f4b5a836c5b5a0f675b41,scene-0065,vehicle.truck,default_color,{[0101000080D6A6EF1DBD959A40E0713DCAAF128B40C07E6ABC7493A83F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1699.672133416078,866.2960525278348,0.0479999999999996),(1703.1972356035408,866.3756173941122,0.0479999999999996))",{[181.29299999971298@2018-08-01 12:55:49.662404+00]}
099ddfa4ea414fefa5298524be944b8e,scene-0065,vehicle.car,default_color,{[0101000080C7A79E70D5899B400EE4AAFC676D8A4020068195438BBCBF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1762.3482107665295,843.4585130499764,-0.11149999999999993),(1762.5686640789568,847.8930367377066,-0.11149999999999993))",{[272.8460000008955@2018-08-01 12:55:49.662404+00]}
acdf1fce12d94b70806f40fc027a0df6,scene-0065,vehicle.car,default_color,{[01010000803562228B418E9B40AA8DE17BB9CA8A40A245B6F3FDD4D03F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1763.5546517683915,855.0595875016661,0.263),(1763.57336286716,859.6215491296047,0.263))",{[89.76500000102959@2018-08-01 12:55:49.662404+00]}
aa3cc98829e844f4aa24d379ed06e793,scene-0065,vehicle.construction,default_color,{[01010000806197522D2A4C9A40B226CF6AD8C48B40E0A9F1D24D62B0BF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1678.5686977984433,887.402502068096,-0.06399999999999961),(1687.5136792357239,889.8088428766068,-0.06399999999999961))",{[195.056999999297@2018-08-01 12:55:49.662404+00]}
1cb439ddbf934cb8802e1cc433bc4f55,scene-0065,vehicle.car,default_color,{[0101000080D88B821FACBA9B4020F3E05A46CE8A40202FDD240681B53F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1774.5295395493465,855.4038815771803,0.08400000000000007),(1774.8066383524656,860.1648244725856,0.08400000000000007))",{[93.33100000139837@2018-08-01 12:55:49.662404+00]}
7c77122401bf4ab79ddb5c548968e288,scene-0065,vehicle.car,default_color,{[01010000804A41AB5B8D539B40271359CC6CCC8A40701283C0CAA1D93F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1748.7101765353157,855.2655286624803,0.4005000000000001),(1749.0659134683842,859.8407196130801,0.4005000000000001))",{[274.4460000003087@2018-08-01 12:55:49.662404+00]}
250cc78eff194cc1b6692717e610be76,scene-0065,movable_object.barrier,default_color,{[01010000805E501E570E1F9A40D1B79289C7368B4079BE9F1A2FDDD83F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1671.7633739239313,870.5799311111804,0.3885000000000001),(1671.7646344868183,871.1149296261141,0.3885000000000001))",{[90.13500000011527@2018-08-01 12:55:49.662404+00]}
867386a11fb24b9f93681b30d378f116,scene-0065,movable_object.barrier,default_color,{[0101000080225674897B379A403C2E68046A368B40941804560E2DCA3F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1677.8668113361582,870.5207923232631,0.20450000000000002),(1677.8744717329894,871.0827401129378,0.20450000000000002))",{[89.21899999999795@2018-08-01 12:55:49.662404+00]}
f3bfdb855b01426c9b326be6dd511080,scene-0065,vehicle.truck,default_color,{[010100008046BD12EFE2BF9B40E8766265D2668A40D076BE9F1A2FADBF@2018-08-01 12:55:49.662404+00]},"STBOX Z((1775.9300571909941,842.0970457836469,-0.05700000000000005),(1776.013173042775,847.6084190930121,-0.05700000000000005))",{[90.86400000107989@2018-08-01 12:55:49.662404+00]}
39959bae7ada4f55a11a420accf18aa9,scene-0065,vehicle.car,default_color,{[01010000805FCDE5B0CBEB9B40F8BA450F03D58A40B8490C022B87B63F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1786.8666389204595,856.3334696457143,0.08799999999999997),(1787.0311950766181,860.9195183013078,0.08799999999999997))",{[267.94500000035083@2018-08-01 12:55:49.662404+00]}
36b868b12611412399b7bdac77c1d498,scene-0065,movable_object.trafficcone,default_color,{[010100008094DC2269E0AC9A4078D8F291417D8B40E0F97E6ABC74A33F@2018-08-01 12:55:49.662404+00]},"STBOX Z((1706.9493050909878,879.3873401804253,0.038000000000000034),(1707.4889970343959,879.9266931318592,0.038000000000000034))",{[44.98199999938083@2018-08-01 12:55:49.662404+00]}
