cameraid,frameid,framenum,filename,cameratranslation,camerarotation,cameraintrinsic,egotranslation,egorotation,timestamp,cameraheading,egoheading
scene-0072,d3157fd51634446098b6859f43be2f89,9,samples/CAM_FRONT/n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153646862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008080A245D8EA409D405EDC73F9CBBE90400000000000000000,"{-0.9419251,-0.0028799193,0.008449248,-0.33570433}",2018-08-01 13:00:46.862404+00,-50.17528,-50.76318
scene-0072,4b10e4b8b8f242b28bc59c9da87695d8,10,samples/CAM_FRONT/n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153647412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E686F05FA6459D408C888C7E25C290400000000000000000,"{0.9648708,0.00037600126,-0.009814357,0.26254115}",2018-08-01 13:00:47.412404+00,-58.965645,-59.553543
scene-0072,bdef032e0344458da5120be793e83223,11,samples/CAM_FRONT/n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153648912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800AF4B9F0565A9D40B40A92AC1BC790400000000000000000,"{-0.999744,-0.0008063396,0.010751745,0.019891415}",2018-08-01 13:00:48.912404+00,-91.69104,-92.27894
scene-0441,cc4a637a27be41b4af3dd773d391573f,1,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537286946162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008084434902EA409D40C8E2FEB7F58B88400000000000000000,"{0.018682787,0.0011095613,-0.02034247,-0.9996179}",2018-09-18 09:09:06.162404+00,92.72589,92.13799
scene-0441,6b57532239164c8ba875d599549b199c,2,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537286946662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080BE0487A91A349D4010A4BF74538B88400000000000000000,"{0.018173968,0.0037880416,-0.025546983,-0.9995012}",2018-09-18 09:09:06.662404+00,92.65888,92.070984
scene-0388,8d126ff3e4314a668a2cc28467884a57,1,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731046262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008070E14C3F8B4A9540C02E7AF0EBC391400000000000000000,"{0.395375,-0.025919348,-0.014699424,-0.91803634}",2018-08-31 08:57:26.262404+00,137.23753,136.64964
scene-0388,2b3586c78f024a0ba4a8ebe95a6f5aef,2,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731046762404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008057D48210D7499540163A6E5F2EC391400000000000000000,"{0.39432046,-0.027538022,-0.014850337,-0.9184403}",2018-08-31 08:57:26.762404+00,137.11385,136.52594
scene-0388,7a57733e9eab41c4ab9ed7a16ccfca95,3,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731047362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080CD016A82CD4795407A098ECF13C191400000000000000000,"{0.391934,-0.029259617,-0.016572213,-0.9193786}",2018-08-31 08:57:27.362404+00,136.82788,136.23997
scene-0388,8b79e9f6b46546caafbda2e8428874af,4,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731047862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080DA28F3E6BB4495402E2D28CAF0BD91400000000000000000,"{0.38882095,-0.026509292,-0.016699731,-0.9207805}",2018-08-31 08:57:27.862404+00,136.42677,135.83888
scene-0388,0e3d868f1e0f4ec0a09742c386535b12,5,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731048412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080282DB5BD48409540B416A2AE76B991400000000000000000,"{0.38476184,-0.022645324,-0.015112042,-0.9226143}",2018-08-31 08:57:28.412404+00,135.90271,135.31482
scene-0388,084488cac08945839d14a77660ceb53c,6,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731048912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000809691FA04A63B954078869795DBB491400000000000000000,"{0.3821811,-0.028058099,-0.014778952,-0.92354316}",2018-08-31 08:57:28.912404+00,135.60616,135.01825
scene-0388,d314890c059d4eee8ee1b206f59b90cf,7,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731049412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080932C4970EB35954021872CB24AAF91400000000000000000,"{0.37866345,-0.028583592,-0.015794681,-0.9249581}",2018-08-31 08:57:29.412404+00,135.1745,134.5866
scene-0388,2146ee2583c94da2b586c584ac7ba55b,8,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731049862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000806085CE5412309540088C0A2CA7A991400000000000000000,"{0.37743494,-0.030272452,-0.011496537,-0.92546976}",2018-08-31 08:57:29.862404+00,135.02219,134.43428
scene-0388,35c8481a57a34e058aac19b7e1d5c0f1,9,samples/CAM_FRONT/n008-2018-08-31-11-56-46-0400__CAM_FRONT__1535731050362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008008FB682E15299540D80A8CAFD5A291400000000000000000,"{0.37935174,-0.025863305,-0.015036378,-0.92476875}",2018-08-31 08:57:30.362404+00,135.24557,134.65768
scene-0663,f642c08ad0fa4d9da7492b7d274e8552,1,samples/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385295862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000808CAB650964FD9A40A2B7D2A16AD88B400000000000000000,"{0.9954583,-0.0025543428,-0.00041073095,-0.09516353}",2018-08-27 08:54:55.862404+00,-100.33365,-100.92155
scene-0663,0d4b2ef367544476857d05a1b3098354,2,samples/CAM_FRONT/n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385296862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080906762595D0A9B40F04446A6A7D78B400000000000000000,"{-0.9974722,0.0046849214,0.0052360413,-0.07070914}",2018-08-27 08:54:56.862404+00,-81.30521,-81.8931
scene-0665,fdfb976adb1143b4a1c915cc184cd438,1,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487472162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000807198E52CC9BEA140F7A45D2076198B400000000000000000,"{0.7307282,0.0012055695,-0.0036893655,0.6826575}",2018-08-28 13:17:52.162404+00,-3.3072507,-3.8951485
scene-0665,1686119176b64531a7cb5e909ea9e258,2,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487472662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080939195D3DABEA1402713DD48D91D8B400000000000000000,"{0.72602665,-1.995984e-05,-0.0019524758,0.6876638}",2018-08-28 13:17:52.662404+00,-2.520758,-3.1086557
scene-0665,15b1448d44984de99114b88764d640ea,3,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487473162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008015A6EC3AE6BEA14049EBCC0C79218B400000000000000000,"{0.7222702,-0.00094264897,-0.0014193896,0.6916089}",2018-08-28 13:17:53.162404+00,-1.8966771,-2.484575
scene-0665,94f9ce6f79934284bb117315ab0852ae,4,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487473662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080F748601BF0BEA140FD42BA4F44248B400000000000000000,"{0.7189916,-0.0013989294,-0.001688379,0.6950154}",2018-08-28 13:17:53.662404+00,-1.3549122,-1.9428099
scene-0665,f2aaa3c6c83c4268b5571c57a713f444,5,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487474162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008026303148F8BEA140C817A796B4268B400000000000000000,"{0.71670747,-0.0013825897,-0.0018034466,0.69737023}",2018-08-28 13:17:54.162404+00,-0.9789516,-1.5668495
scene-0665,9ad34b5819ed4db1817dbf07add529d7,6,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487478162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B1C61B0603BFA14008B67878EF278B400000000000000000,"{0.71606034,-0.00034432736,-0.0026403852,0.6980333}",2018-08-28 13:17:58.162404+00,-0.8724643,-1.4603621
scene-0665,3370bdc3bda24e2eae3ebb381c314380,7,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487479162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000801710FFF203BFA1407AE917F401288B400000000000000000,"{0.7155118,-0.0002968745,-0.0025372275,0.69859594}",2018-08-28 13:17:59.162404+00,-0.78244495,-1.3703427
scene-0110,03b9b46bfbf8419b96bcf17c6b24f2c3,1,samples/CAM_FRONT/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151890412418.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008022FE589350E49E40C648E7C134BD8F400000000000000000,"{-0.96177924,-0.007035467,0.0045804074,0.27369726}",2018-08-01 12:31:30.412418+00,-121.17804,-121.76594
scene-0213,251deede8ddc48de8e9e761102d17e20,1,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622143662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008034990CB2B04AA04057021B373A9E8D400000000000000000,"{-0.9643687,-0.0019222266,0.0017556731,0.26454902}",2018-07-26 09:22:23.662404+00,-120.09217,-120.68007
scene-0213,79cbf42b11034dde82cba25819780b87,2,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622146162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000809583F7E4AA66A0403078A0EE60588D400000000000000000,"{-0.9604911,-0.0038462554,-0.001917177,0.27827746}",2018-07-26 09:22:26.162404+00,-121.72763,-122.31553
scene-0213,81215fbedc9e4c70a96b9a9e87427556,3,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622146662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000805A3A4FFCFC6BA04062F06408D84A8D400000000000000000,"{-0.962095,-0.003970832,0.0004837075,0.27268508}",2018-07-26 09:22:26.662404+00,-121.05992,-121.64782
scene-0213,09d954d0a69b4e199e3e6c11d48b7fe6,4,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622147162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000801C44C955FE70A040B3FBD2A67E3E8D400000000000000000,"{-0.9638429,-0.0032335524,0.0022545836,0.26644185}",2018-07-26 09:22:27.162404+00,-120.316765,-120.90466
scene-0213,d22c4666030043c28a408b030f99e9f3,5,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622147662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080206964D59F75A0401E87ADED3D338D400000000000000000,"{-0.9644703,-0.0044312873,-0.0010009253,0.26415217}",2018-07-26 09:22:27.662404+00,-120.04548,-120.63338
scene-0213,988e0c346aec4b138f09fd48a583f951,6,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622148162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080099AC580EC79A0403CBACFF4CD288D400000000000000000,"{-0.9646743,-0.0040069805,-0.001244409,0.2634121}",2018-07-26 09:22:28.162404+00,-119.95769,-120.545586
scene-0213,23704e1dc87746b6855823c344605682,7,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622148762404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B5CE1E5EDA7EA04041DC9A30DC1C8D400000000000000000,"{-0.9637356,-0.0032398964,-0.0011999748,0.26683664}",2018-07-26 09:22:28.762404+00,-120.36464,-120.95254
scene-0213,ddba13fdd1fc4cda98988794dffbbd9d,8,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622154662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008079A7D8430598A040047D665A24D98C400000000000000000,"{-0.93778664,-0.006853147,0.0022313956,0.34713718}",2018-07-26 09:22:34.662404+00,-130.03493,-130.62283
scene-0213,50b6b0a437944b64910cd0659679b810,9,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622155162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008095DD23862598A040A541356E9AD88C400000000000000000,"{-0.93775547,-0.0058708848,0.0032624488,0.34723124}",2018-07-26 09:22:35.162404+00,-130.04662,-130.63452
scene-0213,8d70baf3e7ee4efb8f3a8b59e486f5fc,10,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622155662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B2E3CB2C1998A040E2B532DAB0D88C400000000000000000,"{-0.9376745,-0.0057771364,0.00364891,0.3474475}",2018-07-26 09:22:35.662404+00,-130.07306,-130.66095
scene-0636,f9272c1fd98e4db3a08ac9bc2250042b,1,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537296129412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008036AA1B26977F9E4076FAA1B6F74B90400000000000000000,"{0.14405112,-0.0074840034,0.003716253,-0.989535}",2018-09-18 11:42:09.412404+00,107.15079,106.56289
scene-0636,aebdf9024d324feab043267dcc4d3963,2,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537296132412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008030B4B9E014429E402CE1CC11666090400000000000000000,"{-0.25790167,-0.005054536,-0.0066655744,-0.96613497}",2018-09-18 11:42:12.412404+00,60.69953,60.111633
scene-0636,207ac6335e03485982a8b02db61e07cb,3,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537296133412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A8EC02C97E269E40AF880217D47090400000000000000000,"{-0.26309535,-0.0025562793,-0.0058407164,-0.96474874}",2018-09-18 11:42:13.412404+00,60.08192,59.494022
scene-0636,4dcece8100a94788a5886a476b513da0,4,samples/CAM_FRONT/n008-2018-09-18-14-35-12-0400__CAM_FRONT__1537296133912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080C8270379A6179E4002B5FF42BE7990400000000000000000,"{-0.26565504,-0.0026679772,-0.0076529887,-0.9640341}",2018-09-18 11:42:13.912404+00,59.778625,59.190727
scene-0536,18dfc50cf7ff41fabfbc538dbe6b44d2,1,samples/CAM_FRONT/n008-2018-08-30-15-52-26-0400__CAM_FRONT__1535659278662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080586DC2A571D97240975DBB562C0F85400000000000000000,"{-0.41114995,-0.0041590277,-0.018789181,-0.91136456}",2018-08-30 13:01:18.662404+00,42.04449,41.456593
scene-0536,8a361b6d54524bb199971d68d5268f9a,2,samples/CAM_FRONT/n008-2018-08-30-15-52-26-0400__CAM_FRONT__1535659279662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080586E82DDE3B9724089CA3E74E92B85400000000000000000,"{-0.59209716,-0.0077680172,-0.011409823,-0.8057484}",2018-08-30 13:01:19.662404+00,17.974792,17.386894
scene-0446,873f8f15cbf146e4b5e130299401bbec,1,samples/CAM_FRONT/n008-2018-09-18-12-07-26-0400__CAM_FRONT__1537287084362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A830CEE8347FA0407A4D9FC04B598D400000000000000000,"{-0.26901126,-0.00070248975,-0.0034144535,-0.9631307}",2018-09-18 09:11:24.362404+00,59.37739,58.789494
scene-0577,ceeca7c00c164e4d98023766eb7a08db,1,samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537290950162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008020837072A4E37B401B270263C97389400000000000000000,"{0.980598,0.0050212117,0.0008644524,-0.1959633}",2018-09-18 10:15:50.162404+00,-112.01432,-112.60222
scene-0577,b8e37f0a18754f36b8aac7528ed0399a,2,samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537290951162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080F05BD6B512397C400C959693B76189400000000000000000,"{0.9803763,0.005010299,0.0037079677,-0.19703658}",2018-09-18 10:15:51.162404+00,-112.1417,-112.7296
scene-0577,183fd7df659d4f83973c04881f53bcab,3,samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537290951612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008068BB6029FD5C7C409E4E9279F75989400000000000000000,"{0.9802643,0.004046832,0.007027468,-0.197525}",2018-09-18 10:15:51.612404+00,-112.201126,-112.789024
scene-0577,0b276ec5573342cda1e06d7c1bc3370c,4,samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537290952162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000803C37A037A8867C40EA30E926DF5089400000000000000000,"{0.9795127,0.0024936623,0.008274833,-0.20119694}",2018-09-18 10:15:52.162404+00,-112.630486,-113.21838
scene-0577,84671cdc0ca047f3bbdcdb6d72855f83,5,samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537290955112404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E4B5AD23EE867D402D943836921489400000000000000000,"{0.9710473,-0.010235635,-0.0104898615,-0.23843737}",2018-09-18 10:15:55.112404+00,-117.01483,-117.60273
scene-0671,cc1a8458adad4e84a111dff0a13e1f39,1,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487722762404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000808BEA30B9747495400B154B985DE68E400000000000000000,"{0.3416259,0.0060254666,0.012039501,0.9397396}",2018-08-28 13:22:02.762404+00,50.642567,50.05467
scene-0671,0c154eaab3fe40e6ab86ada8469b4580,2,samples/CAM_FRONT/n008-2018-08-28-16-16-48-0400__CAM_FRONT__1535487723262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080107D18631B6695408A403DEE50FF8E400000000000000000,"{0.34749,0.0063458034,0.0107430145,0.9376007}",2018-08-28 13:22:03.262404+00,49.925587,49.33769
scene-0062,56c4ae3a0c5c45adad2e28e23c69bdfe,1,samples/CAM_FRONT/n008-2018-08-01-15-52-19-0400__CAM_FRONT__1533153253912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080D4B59318F121A140742361DDE7C088400000000000000000,"{-0.050897278,-0.0014913268,-0.006518585,0.9986815}",2018-08-01 12:54:13.912404+00,96.42382,95.83592
